9.875962360992300848e-01 	 knn
9.880239520958083999e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.875962360992300848e-01 	 knn
9.880239520958083999e-01 	 knn
9.884516680923866039e-01 	 knn
9.888793840889649189e-01 	 knn
9.888793840889649189e-01 	 knn
9.884516680923866039e-01 	 knn
9.884516680923866039e-01 	 knn
9.884516680923866039e-01 	 knn
9.888793840889649189e-01 	 knn
9.884516680923866039e-01 	 knn
9.888793840889649189e-01 	 knn
9.888793840889649189e-01 	 knn
9.888793840889649189e-01 	 knn
9.888793840889649189e-01 	 knn
9.888793840889649189e-01 	 knn
9.888793840889649189e-01 	 knn
8.635585970915312659e-01 	 rf
9.277159965782719730e-01 	 rf
9.401197604790418882e-01 	 rf
9.478186484174507820e-01 	 rf
9.499572284003421352e-01 	 rf
9.542343883661248416e-01 	 rf
9.508126603934987653e-01 	 rf
9.563729683490163058e-01 	 rf
9.610778443113772163e-01 	 rf
9.610778443113772163e-01 	 rf
9.597946963216423821e-01 	 rf
9.687767322497861100e-01 	 rf
9.751924721984601696e-01 	 rf
9.666381522668947568e-01 	 rf
9.662104362703165528e-01 	 rf
9.653550042771599227e-01 	 rf
9.636441402908468845e-01 	 rf
9.692044482463644250e-01 	 rf
9.619332763045337353e-01 	 rf
9.687767322497861100e-01 	 rf
9.597946963216423821e-01 	 rf
9.657827202737382377e-01 	 rf
9.627887082976903654e-01 	 rf
9.636441402908468845e-01 	 rf
9.679213002566295909e-01 	 rf
9.623609923011120504e-01 	 rf
9.640718562874251996e-01 	 rf
9.580838323353293440e-01 	 rf
9.679213002566295909e-01 	 rf
9.555175363558596757e-01 	 rf
9.649272882805817186e-01 	 rf
9.662104362703165528e-01 	 rf
9.627887082976903654e-01 	 rf
9.585115483319076590e-01 	 rf
9.666381522668947568e-01 	 rf
9.589392643284858631e-01 	 rf
9.597946963216423821e-01 	 rf
9.597946963216423821e-01 	 rf
9.585115483319076590e-01 	 rf
9.662104362703165528e-01 	 rf
9.615055603079555313e-01 	 rf
9.585115483319076590e-01 	 rf
9.576561163387510289e-01 	 rf
9.662104362703165528e-01 	 rf
9.585115483319076590e-01 	 rf
9.585115483319076590e-01 	 rf
9.662104362703165528e-01 	 rf
9.615055603079555313e-01 	 rf
9.550898203592814717e-01 	 rf
9.666381522668947568e-01 	 rf
9.576561163387510289e-01 	 rf
9.559452523524379908e-01 	 rf
9.640718562874251996e-01 	 rf
9.580838323353293440e-01 	 rf
9.482463644140290970e-01 	 rf
9.572284003421728249e-01 	 rf
9.615055603079555313e-01 	 rf
9.640718562874251996e-01 	 rf
9.679213002566295909e-01 	 rf
9.520958083832334884e-01 	 rf
9.516680923866552844e-01 	 rf
9.568006843455945098e-01 	 rf
9.593669803250641781e-01 	 rf
9.589392643284858631e-01 	 rf
9.696321642429427401e-01 	 rf
9.636441402908468845e-01 	 rf
9.593669803250641781e-01 	 rf
9.589392643284858631e-01 	 rf
9.585115483319076590e-01 	 rf
9.563729683490163058e-01 	 rf
9.555175363558596757e-01 	 rf
9.585115483319076590e-01 	 rf
9.563729683490163058e-01 	 rf
9.585115483319076590e-01 	 rf
9.572284003421728249e-01 	 rf
9.619332763045337353e-01 	 rf
9.443969204448245947e-01 	 rf
9.653550042771599227e-01 	 rf
9.542343883661248416e-01 	 rf
9.572284003421728249e-01 	 rf
9.550898203592814717e-01 	 rf
9.597946963216423821e-01 	 rf
9.580838323353293440e-01 	 rf
9.563729683490163058e-01 	 rf
9.593669803250641781e-01 	 rf
9.606501283147990122e-01 	 rf
9.555175363558596757e-01 	 rf
9.568006843455945098e-01 	 rf
9.593669803250641781e-01 	 rf
9.585115483319076590e-01 	 rf
9.550898203592814717e-01 	 rf
9.568006843455945098e-01 	 rf
9.550898203592814717e-01 	 rf
9.452523524379812248e-01 	 rf
9.533789563729683225e-01 	 rf
9.550898203592814717e-01 	 rf
9.499572284003421352e-01 	 rf
9.593669803250641781e-01 	 rf
9.525235243798118034e-01 	 rf
9.516680923866552844e-01 	 rf
5.748502994011975842e-01 	 svc_rbf
7.074422583404619269e-01 	 svc_rbf
7.664670658682635196e-01 	 svc_rbf
7.874251497005988476e-01 	 svc_rbf
7.827202737382378261e-01 	 svc_rbf
7.510692899914457321e-01 	 svc_rbf
7.258340461933275867e-01 	 svc_rbf
6.984602224123181990e-01 	 svc_rbf
6.582549187339606922e-01 	 svc_rbf
6.338751069289991769e-01 	 svc_rbf
6.193327630453379085e-01 	 svc_rbf
5.859709153122326653e-01 	 svc_rbf
5.568862275449101285e-01 	 svc_rbf
5.384944396920444687e-01 	 svc_rbf
5.273738237810093876e-01 	 svc_rbf
5.158254918733961025e-01 	 svc_rbf
5.008554319931565191e-01 	 svc_rbf
4.717707442258340378e-01 	 svc_rbf
4.392643284858853692e-01 	 svc_rbf
4.358426005132591818e-01 	 svc_rbf
4.328485885372113096e-01 	 svc_rbf
4.217279726261762285e-01 	 svc_rbf
4.093242087254063133e-01 	 svc_rbf
3.964927288280581941e-01 	 svc_rbf
3.853721129170231130e-01 	 svc_rbf
3.648417450812660445e-01 	 svc_rbf
3.387510692899914355e-01 	 svc_rbf
3.083832335329341201e-01 	 svc_rbf
2.934131736526945922e-01 	 svc_rbf
2.882805816937553667e-01 	 svc_rbf
2.827202737382378261e-01 	 svc_rbf
2.814371257485029920e-01 	 svc_rbf
2.805816937553464729e-01 	 svc_rbf
2.801539777587681579e-01 	 svc_rbf
2.784431137724550642e-01 	 svc_rbf
2.771599657827202856e-01 	 svc_rbf
2.758768177929854515e-01 	 svc_rbf
2.733105218135158387e-01 	 svc_rbf
2.703165098374679109e-01 	 svc_rbf
2.651839178785286300e-01 	 svc_rbf
2.609067579127459235e-01 	 svc_rbf
2.557741659538066981e-01 	 svc_rbf
2.523524379811805107e-01 	 svc_rbf
2.493584260051325829e-01 	 svc_rbf
2.476475620188195170e-01 	 svc_rbf
2.463644140290846829e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.459366980325064234e-01 	 svc_rbf
2.450812660393498765e-01 	 svc_rbf
2.395209580838323360e-01 	 svc_rbf
2.296834901625320891e-01 	 svc_rbf
2.198460222412318144e-01 	 svc_rbf
2.164242942686056548e-01 	 svc_rbf
2.155688622754491079e-01 	 svc_rbf
2.155688622754491079e-01 	 svc_rbf
2.147134302822925611e-01 	 svc_rbf
2.142857142857142738e-01 	 svc_rbf
2.117194183062446611e-01 	 svc_rbf
2.078699743370402142e-01 	 svc_rbf
2.005988023952095800e-01 	 svc_rbf
1.903336184773310458e-01 	 svc_rbf
1.783575705731394456e-01 	 svc_rbf
1.625320786997433709e-01 	 svc_rbf
1.492728828058169366e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
1.428571428571428492e-01 	 svc_rbf
4.615055603079555313e-01 	 svc_sig
5.889649272882805375e-01 	 svc_sig
6.886227544910179521e-01 	 svc_sig
6.702309666381522923e-01 	 svc_sig
6.129170230966638488e-01 	 svc_sig
5.838323353293413120e-01 	 svc_sig
5.376390076988879496e-01 	 svc_sig
5.158254918733961025e-01 	 svc_sig
4.713430282292557782e-01 	 svc_sig
4.358426005132591818e-01 	 svc_sig
4.217279726261762285e-01 	 svc_sig
3.969204448246364536e-01 	 svc_sig
3.656971770744225636e-01 	 svc_sig
3.083832335329341201e-01 	 svc_sig
2.882805816937553667e-01 	 svc_sig
2.814371257485029920e-01 	 svc_sig
2.801539777587681579e-01 	 svc_sig
2.771599657827202856e-01 	 svc_sig
2.733105218135158387e-01 	 svc_sig
2.651839178785286300e-01 	 svc_sig
2.562018819503849576e-01 	 svc_sig
2.493584260051325829e-01 	 svc_sig
2.463644140290846829e-01 	 svc_sig
2.459366980325064234e-01 	 svc_sig
2.459366980325064234e-01 	 svc_sig
2.459366980325064234e-01 	 svc_sig
2.459366980325064234e-01 	 svc_sig
2.459366980325064234e-01 	 svc_sig
2.459366980325064234e-01 	 svc_sig
2.450812660393498765e-01 	 svc_sig
2.296834901625320891e-01 	 svc_sig
2.164242942686056548e-01 	 svc_sig
2.155688622754491079e-01 	 svc_sig
2.147134302822925611e-01 	 svc_sig
2.078699743370402142e-01 	 svc_sig
1.903336184773310458e-01 	 svc_sig
1.629597946963216304e-01 	 svc_sig
1.432848588537211365e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
1.428571428571428492e-01 	 svc_sig
