Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
BON_B16-108_CHX_1 - illumina_universal_adapter	6.728160408925612e-05	8.771266711112448e-05	0.0001775388924658905	0.000402632845413716	0.0005118333546685296	0.0006675321452834574	0.0007358705284945343	0.0008221741567765644	0.0009511012096386992	0.0011883481224874634	0.0014678662002090591	0.0017681676006597964	0.0020533218336977696	0.002307653342349303	0.002539968619296237	0.002751852833221303	0.002975537747340034	0.00320556333618969	0.0034598948448412237	0.0037515658824637576	0.004121086315393756	0.0046054434128949455	0.005356461108802245	0.006424160281548503	0.007713254680316214	0.009357955253576616	0.01136759688357246	0.01372985048054917	0.016616794911509896	0.020567211398729596	0.025510119611192643	0.03166004571062865	0.0388072190413562	0.04758165608983411	0.059408951891398616	0.07394459645233613	0.09089286774839048	0.11122529805222223	0.13652441409875798	0.16755937495882964	0.20553860755823927	0.25123725938284236	0.30647475182070716	0.37063832911103106	0.44617866203731654	0.5336350602113995	0.6394225251624392	0.7660715144976358	0.9117860320994544	1.0334626995366305
BON_B16-50_1_2 - illumina_universal_adapter	4.1622611829806696e-05	5.3646921913973074e-05	8.509511751871591e-05	0.00013411730478493267	0.00020903800607858472	0.00033020605384979977	0.0003690538248909527	0.0003940273919888367	0.000444899473114156	0.0005239824355907887	0.0005970532430253383	0.0006691991035303365	0.0007293206539511685	0.000784817469724244	0.0008412392324268709	0.0008713000076372868	0.0009244844560864843	0.0009531578109025732	0.0009693443821697204	0.0010044923654926683	0.0010553644466179874	0.0011150235235740436	0.0011862444371494908	0.0012607026649783671	0.0013675340353415377	0.0014609536752262149	0.001602008081982782	0.0017601740069360474	0.0019826237434931258	0.0023137547442724764	0.002823862975919996	0.003405654594607739	0.004008257519210384	0.004908230881663761	0.005937234340789537	0.007346853461425657	0.009017770089660008	0.011157634811176848	0.013502837751054066	0.016316526310749	0.01989699587504193	0.024351540287760796	0.03029062452240943	0.037427977504291735	0.04621913559621168	0.05646246036752711	0.06925678877054492	0.0852264599827122	0.10418139741000615	0.12033467058768936
BON_B16-57_1_2 - illumina_universal_adapter	1.7436793251895913e-05	2.441151055265428e-05	3.9523398037630736e-05	0.00013368208159786866	0.00015693113926706323	0.00021737868920696906	0.00024644001129346226	0.0002720139747295763	0.0002952630323987708	0.00035977916743078567	0.0004144144529533929	0.00048241794663578697	0.0005382156850418538	0.000575995403754295	0.0006335368214855515	0.0006765475781735615	0.0007102587117938935	0.0007422261660890361	0.000777099752592828	0.0008183668299556483	0.0008666086246192269	0.0009410056091606495	0.0009718106105723323	0.0010456263686720248	0.0011653590156683771	0.0012740483602718617	0.001399012045243782	0.001596629035431936	0.001809357913105066	0.0020877653786936707	0.0025161292662485802	0.002990410042700149	0.0036495208276218147	0.004404533975428908	0.005321709300478632	0.006627725115045637	0.008011625272804442	0.009816914600817399	0.011898286488652042	0.01450915566490259	0.017972684031170846	0.022050568746347574	0.02714153114945945	0.03335891039664381	0.04111188990287845	0.050646328453015144	0.062031973220061445	0.07602906838980003	0.09283290604665212	0.10689567980430617
BON_B17-28_1 - illumina_universal_adapter	0.00010689439924568185	0.00013293277854911718	0.0002298914804290145	0.0004933587657493008	0.0006180688982025963	0.0009342981626377385	0.0010538691412811454	0.0011782366634804484	0.0014348517437208833	0.001982856844981999	0.00272614979101888	0.0033649466095880265	0.0038768063290529264	0.004346182377022747	0.004849819450391825	0.005413584623336599	0.006040390083016007	0.006747366342129675	0.0076713861971476355	0.008817074886498789	0.010390855088213661	0.01233585350012948	0.014529073041062917	0.01746866902031917	0.021518150917384352	0.026172511217873416	0.031019075870852314	0.036331419164134106	0.04344452195240085	0.05266878912576981	0.06378443620630475	0.07512175212117289	0.0878065541649938	0.10391163437442254	0.1243546743147782	0.14747504208495882	0.17380224183250986	0.2035531458482087	0.23774599180692116	0.27852534859351386	0.3259340424897357	0.38292503127474875	0.45016554841820355	0.5290801673562012	0.6239244500535834	0.7299539297130611	0.8556185743339798	1.0020414603289274	1.1675352321969905	1.3052645543020036
BON_B17-54_1 - illumina_universal_adapter	1.2673948022312e-05	1.3730110357504667e-05	2.4819814877027665e-05	4.9111548586459e-05	5.808892843559666e-05	8.290874331262433e-05	9.611077250253266e-05	0.00011248128869801899	0.00012568331788792732	0.00015155929510014766	0.000186940733329102	0.00021677731929829484	0.0002460858240998913	0.00027222584189590983	0.000294669291518754	0.00031315213238462564	0.00034246063718622213	0.00037018489848502967	0.0003950047133620573	0.0004203526094066813	0.00045203747946246135	0.0005051096368058929	0.0005661030116632693	0.0006157426414173247	0.0007556841508303529	0.000910940014103675	0.001088639326999841	0.0013289162582561728	0.001611175642336413	0.001958389010031002	0.002462178443917904	0.003032770145505742	0.003709770202364242	0.004671406008557165	0.0058630211632382905	0.0073873274535051076	0.009477736755435192	0.011684323914236471	0.014891888926216599	0.018963922809551927	0.02356905463157575	0.02974760429245285	0.03772400628841167	0.04812641316830804	0.06109872705031197	0.07675052477669969	0.0961902487182559	0.12122895323925226	0.1519725186137918	0.179707605576535
BON_B18-23_CHX_1 - illumina_universal_adapter	2.9316082011655668e-05	3.4700668503592424e-05	8.734995864697403e-05	0.0001651273190860605	0.0001956399758737021	0.00024350296691313993	0.0002584601516129643	0.0002841865092966621	0.00033324607511208586	0.000396664538239341	0.0004732453239024415	0.000550424396953535	0.0006204240213487128	0.000680851047536003	0.000726919176411462	0.0007918333580086995	0.0008471749413980496	0.0009073028238913432	0.0009671315626906406	0.0010637549758515056	0.001172044993078234	0.0012887110337368635	0.001550461765983789	0.0018552891901662087	0.0023348165316425763	0.0028547282718084698	0.0034410499120415827	0.004213738073634507	0.005201211407516909	0.006561417784118933	0.008161836547000135	0.010096099672381415	0.012351044837726931	0.01528833676907843	0.01919694827483652	0.024008674592770007	0.02981475454954781	0.03708544203213241	0.04641842614112879	0.05803028691099041	0.07188123823041573	0.08922917933265996	0.11078756792790474	0.1362820892487553	0.16685936107430016	0.20397142689519826	0.24792251584824404	0.30189940570558205	0.3647656495737196	0.41758006703618733
BON_B18-37_1 - illumina_universal_adapter	1.0462878179050248e-05	1.3452271944493175e-05	2.7651892330347085e-05	4.7830300247086844e-05	5.904052686749783e-05	7.996628322559833e-05	9.267120672873077e-05	0.00010163938802505955	0.00010836552399730614	0.00013340169678289067	0.00017824260326453458	0.0002111259346844068	0.00023653578169067168	0.00026642971934510095	0.00028847649836524254	0.0003138863453715074	0.0003460223283500189	0.00037516891756308746	0.00040356815833479524	0.00044130925462351224	0.0004779293282501881	0.0005470590590760558	0.0006632717417076497	0.0008153571495245586	0.001024988387326244	0.0012955285230988288	0.0015563531291337244	0.001835861446202638	0.0021609580181945563	0.0028081617684129504	0.003627629334364993	0.004494179852122762	0.005404823927920814	0.0066487854085657515	0.008123677557591157	0.010105645624079819	0.012583853055632005	0.015392014824044956	0.01873565175069287	0.022852046965707785	0.027820419403873926	0.033758850118926306	0.041418424294432446	0.05081558359610229	0.06227916133813456	0.0759776845940561	0.09256769896960229	0.1127035080251845	0.13678270113160662	0.15700669730326938
BON_B18_65_CHX_1 - illumina_universal_adapter	3.4517181282307194e-05	4.8730138280904274e-05	0.00011877971205970416	0.00023958984654777934	0.00029542646332798216	0.00040506927446001676	0.0004426320893848805	0.0005126816631636804	0.0005746095472289962	0.0006949120761099786	0.0008299351675966509	0.0009806940329031984	0.0011172399412111489	0.0012228219074864417	0.0013329723242255691	0.0014598737259987572	0.0015751001988088121	0.0017238286416869887	0.0018999677873481739	0.0021014872133639966	0.0023410770599117765	0.002752237601656906	0.0034243074254477106	0.004374545121925344	0.005722745614363696	0.007461802424263466	0.009380551619074072	0.011318589826954203	0.014034787430507522	0.018067713978859444	0.02305138582929609	0.02877057820441014	0.03532072095833502	0.043699259109008	0.054668616278282386	0.0686409682191175	0.08467572174157048	0.10316576358553109	0.12542020861169156	0.1527329435125313	0.18481006464154365	0.22411142877070003	0.27133854684900266	0.32686704702570013	0.3909035247828793	0.46462714794581655	0.5520297270086894	0.658274118601238	0.7785101511476913	0.8802632483286832
BON_B19-03_CHX_1 - illumina_universal_adapter	7.92109134070163e-05	9.855311319245052e-05	0.0001648692267425107	0.00035829122459685284	0.00042737050954483216	0.0005609237937775922	0.000615266164603336	0.0006714506496943592	0.0007792143342132069	0.0009500704323178759	0.0010983606306728716	0.0012452692433289076	0.0014082963558061387	0.0015552049684621747	0.0017186926095057258	0.0018775749648860785	0.002049812648689707	0.0022280372038554937	0.0024610646584133436	0.0027475134266642985	0.003089686151439956	0.003517056660984788	0.0043119289664528705	0.005413973825656301	0.006841151852681554	0.008808529888000006	0.0107584078377983	0.0129076946568131	0.015709089925736823	0.01951766116920208	0.024744660396932516	0.03065186031711739	0.03735116937137243	0.04554627520903438	0.05676705372741782	0.07068837175870094	0.08663923918175569	0.10440504968467701	0.12657673698158045	0.15432956997371433	0.18731769170777238	0.22639215897431372	0.2725260686339722	0.3268154786745892	0.39056875075307934	0.4639604251960779	0.5524496076287404	0.6596003286258165	0.7790964389002291	0.8801916697787652
BON_B19-45_CHX_1 - illumina_universal_adapter	2.6425331005197612e-05	2.8827633823851938e-05	6.66639032176576e-05	0.00014774162334724118	0.00017596868146642954	0.0002180089807928803	0.0002450348875027415	0.0002798682783732292	0.00030869591219708116	0.00036394887702613076	0.0004405222793707374	0.0005098887732593812	0.0005735497979537209	0.0006474206096273415	0.0006990701202284095	0.0007576262514331088	0.0008005674143165549	0.000856420954850268	0.0009287903272622297	0.0010155735165861173	0.0011218754163115712	0.0012299790431510161	0.0014131546330734086	0.001664195277622786	0.002149760734843292	0.0026590489323980093	0.0031791474926366717	0.003915153018701892	0.004760463323015883	0.006001853304555507	0.007545332865540913	0.00951311916187114	0.011667984790204072	0.014561858823125542	0.018383622319752248	0.022944093933115157	0.028618933766481343	0.03553666502064881	0.04420687618102462	0.05488391105853378	0.06820978508146167	0.08483522202581129	0.10527221267980831	0.12981503913873793	0.15915196116014457	0.19352050643522273	0.23468756868709262	0.28520409322131285	0.3438172791179551	0.3934539602448432
BON_B19-52_CHX_1 - illumina_universal_adapter	5.946984749570892e-05	6.96912275340339e-05	0.00013287794049822462	0.00032615494485927865	0.00043394404344525105	0.0005538129548037894	0.0006012029895269324	0.0006541683224527982	0.0007582405555702888	0.0008971584024547964	0.001063488132169357	0.0012381808091880024	0.0013993998488834006	0.0015420345612363901	0.001704182817298909	0.0018672602897285484	0.0020410237503800726	0.0022036366146261518	0.00240527656629129	0.002701231979219154	0.0030199531931414687	0.0034199808391868233	0.004151274120110619	0.005150181714765105	0.006655047621316678	0.00849071455456313	0.0106906343037208	0.012971395876817948	0.016192989021624558	0.020599797642693297	0.02652169355035194	0.03256438758573624	0.03965709611596665	0.04884704598678792	0.06150808359698764	0.07742788300667877	0.09526047430808737	0.11563493698175395	0.14037718118907025	0.1710115863802973	0.2078355017929137	0.2522134816620358	0.30425656734353446	0.36538181379726853	0.4371921192565206	0.5199467350877174	0.6186601774160243	0.7377792111662964	0.8711445256490757	0.9846013794662993
BON_B19-54_CHX_1 - illumina_universal_adapter	4.3019601899045676e-05	5.115844550156783e-05	0.00012905880569713703	0.00021626070143844584	0.0002470720379337083	0.0003092760568958419	0.0003499702749084527	0.0003842696872333675	0.0004348467867633266	0.0005310595450645707	0.0006740706540803171	0.0007851077346575836	0.0008737629953279142	0.0009432338389351569	0.0010196808342017043	0.0010839195640644686	0.0011562971375297549	0.001237394900569172	0.0013356423697710466	0.0014507488721495743	0.0016106190143419738	0.001815834142319854	0.002195743734766156	0.002659948493095723	0.0033697719244299767	0.004132207166194821	0.005301875261071575	0.006697396265918321	0.008561191450895895	0.010992380304163584	0.014026715602975326	0.017642687546381597	0.022051906068047973	0.028002563433434886	0.03564086815440193	0.0451130287428087	0.05626818591902273	0.0698987142423467	0.0872079998740107	0.10901341525009658	0.13523560664547973	0.16745816048682238	0.20642025817702495	0.25245239490094706	0.30840781668724426	0.373363346133002	0.4510738968688409	0.5436500454446866	0.651507744903225	0.741590500606841
BON_B19-59_CHX_1 - illumina_universal_adapter	2.602497696775695e-05	3.654571233770125e-05	8.4719605873762e-05	0.00018162111586009108	0.00021207587614150878	0.00029070452995898726	0.00031229972361308345	0.00035216777343603025	0.00038815976285952393	0.0004615280489920302	0.000569780878719615	0.0006533930387649618	0.0007358977529818934	0.0008103734849428149	0.0008718367284198578	0.0009230560979840604	0.0009706762686059135	0.0010385073255963439	0.0011343013897542578	0.0012298185924550678	0.0013563442783515035	0.0015321513036124145	0.0018522031480244043	0.00227690862322163	0.0028572102373111887	0.0035856327309512796	0.004447502446915401	0.005490993278739613	0.006799717386469263	0.008577998525446953	0.010890622276634974	0.013799882467881676	0.0174981978118742	0.022133412326705976	0.02793199868428791	0.03503404878191452	0.043847379545899706	0.05469896435708303	0.06848445002919532	0.08532011837422013	0.10591390413797189	0.1308865307072773	0.16132744791583983	0.19735293757564304	0.24161727047594106	0.2925974317412059	0.3545814516190612	0.4288603350839818	0.5147543872587782	0.5861212419178811
BON_B20_36_CHX_1 - illumina_universal_adapter	5.663915131523248e-05	8.146727243971795e-05	0.0001357787873995299	0.00034836957452793674	0.0004469061802407384	0.0005819090888551281	0.0006463070280217624	0.0007339813307426017	0.0008092415729011982	0.0009822625419874565	0.001189422177619882	0.001398909449607728	0.00158899975196707	0.0017686156907270197	0.0019358175689247266	0.002084398356279069	0.002256643446580187	0.0024715618700640145	0.002701609929858075	0.003020884049943255	0.0034026164122322195	0.003939136592156648	0.004827517801142143	0.0060755188270401085	0.008145175486401514	0.010591133356555902	0.01330554528636879	0.01634233485140742	0.020483587867093082	0.026043147302014978	0.03311877388310076	0.041159205733508356	0.04999219776293663	0.061422056086229054	0.07716192106097514	0.09581831438906312	0.11828388461279676	0.14328929403968677	0.17381430514406393	0.21077988604388967	0.25505773655426894	0.3075199444296993	0.37146826184034476	0.4464872056967627	0.5317714138199778	0.6290646737795924	0.7429815246502276	0.882147410886287	1.0380711150631963	1.170347973565996
BON_FC2_CHX-_1 - illumina_universal_adapter	3.920503083523254e-05	5.21464973245326e-05	8.221637534378863e-05	0.00018574810725818913	0.00023751397321538937	0.00032505918770183096	0.00036464484990439584	0.000425926500044905	0.0004814986796754288	0.0006253773365270589	0.000807890077162923	0.0009963026039924387	0.0011799572387302998	0.0013662762930394875	0.0015217642065947544	0.001693048321894314	0.0018567198098472266	0.0020283845565141185	0.0022204130813332917	0.002442130852804388	0.002673364408458794	0.0029841499198856613	0.0033969446377576	0.003888149417300004	0.00445243541937022	0.005257090129910818	0.006157854260702835	0.007163101701827584	0.008342487993506885	0.009827140641786736	0.01173771979011149	0.014132081406315668	0.01683037716933473	0.020044238119405467	0.02442549547308454	0.030273706116462504	0.03728322306157148	0.04596485360337149	0.056954442440991244	0.07091790415157867	0.08832817320904425	0.11020419978373668	0.13755313447361736	0.17086599174254505	0.21214850858067757	0.2611313882956273	0.3219205014468084	0.3985474954770051	0.4887007960924079	0.566728894185755
BON_FC2_CHX_1 - illumina_universal_adapter	5.023285427406302e-05	7.266694453238241e-05	0.00014362694741467533	0.0003989366485066364	0.0004981831130189842	0.0006671703363778466	0.0007361795488028944	0.0008271351538719502	0.0009468649181853723	0.0011930302890089967	0.0015082048722576686	0.0018295976000888099	0.0021084387110712906	0.0023658211270240746	0.0025983309646469828	0.0028299873314448463	0.003060668303014087	0.0033013470756767093	0.0035600706600688497	0.0038652474422241397	0.004221266700671383	0.00465885338511219	0.005320415198925456	0.006316537576156269	0.007539317419638254	0.009121896178078395	0.011113531310522132	0.013373765904047812	0.01630507241486583	0.020281880686363676	0.025337719929525257	0.03156317997620889	0.038956310035957335	0.04792641033158134	0.05983403528260583	0.07486804579017287	0.09374462580089854	0.11618152032050025	0.14419377396690863	0.17918217621282928	0.22166636886631091	0.27364871640731214	0.3368514010363696	0.411930132195925	0.5012431716999803	0.604806369721001	0.7287447205971223	0.8785155606324877	1.0518176886339694	1.1965924323839263
BON_UC355_CHX_1 - illumina_universal_adapter	1.8661343058246175e-05	2.5592699051309038e-05	6.664765377945062e-05	0.00015302301307761862	0.00018821297427316854	0.0002703228837294517	0.00029484922032028954	0.00032843963782513264	0.0003753595860858659	0.0004817292415178691	0.0005862327626440476	0.0006768735717841005	0.0007752455087625695	0.0008688188146689182	0.0009701232484136831	0.0010844906222992204	0.0012063225334080561	0.0013702757617055049	0.001597944147016108	0.001912521072855115	0.002372656474548442	0.0030071421385288117	0.003984196742935558	0.005384597244149374	0.007136630766703572	0.009446105265469094	0.011984047921390574	0.01480990844163928	0.0184400728476984	0.023309617023440178	0.029196204395856372	0.03618647691486027	0.04407942525665305	0.0540699085581927	0.06697022842374316	0.08223973908584553	0.10028792372932076	0.12157171866848075	0.14772505778338252	0.18045012215155326	0.2197031909121136	0.26541015187406086	0.3220393303373844	0.3893417306675644	0.4714452419490847	0.5661438268418457	0.6770817790545075	0.8110603583599556	0.9653531425373805	1.0978462789353922
BON_UC522_1 - illumina_universal_adapter	2.0268127761051914e-05	2.236483063288487e-05	3.7041750735715564e-05	7.687910530054174e-05	9.085712444609479e-05	0.00012160876656631148	0.00013209228092547626	0.0001432746962419187	0.00016354282400297062	0.000200934025217325	0.00024077137978215118	0.00027886148195378324	0.0003110109259885552	0.0003466548748097155	0.0003952284913405123	0.0004210878267597854	0.00044450100882858677	0.0004756021014274423	0.0005157889064709073	0.0005549273600784559	0.0006104899861820291	0.0006842240371748215	0.0008016393979974671	0.0009309360750938327	0.001109155819199634	0.0013597118123836725	0.0015581996842505255	0.0018562809425294441	0.002185463293407218	0.002568461017995372	0.0031359685953048252	0.0038044673609408993	0.004627772688613974	0.00558142304481933	0.006835251362175438	0.00836130160239119	0.010215136391570165	0.012572529320467684	0.015600168267394474	0.019050642293474244	0.023364259001791912	0.02857526453925409	0.03514213793383491	0.04312288796498842	0.05289911455538822	0.06408747052996751	0.07707444811810085	0.09332494372624217	0.11215193771338758	0.12840278277200753
