Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
HK-006										9.70985800424737	1.567327136640328	2.6011273253370595	1.1234861867903707	3.4141161969438643	0.9367368304820591	2.5589463818702223																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-010										8.779817097548817	1.4622404734149959	2.1939741693359815	0.9341515316216074	2.224258476588994	0.4700069862802076	1.1470615395244077																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-015										9.339518151376854	1.3024030797666573	1.983492958725026	0.8017792982775761	1.5185247380648343	0.30074678928505477	0.9658699571537412																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-022										9.251822988000974	1.548508871555037	2.606787982121929	1.0961955300416182	2.9729744510300007	0.9489501473321088	1.4965610651007468																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-025										10.214253193671986	1.6385187604254943	3.5551549406538228	2.336506258955985	9.454347591407055	4.022209893424375	7.071884694464031																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-032										9.708419987990743	1.5194526663062127	2.733706121618395	1.143594434711766	3.0246125701644018	0.9977199759915548	2.4101804717742286																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-035										10.057292115422515	1.6368575749144532	2.6269896330779443	1.103421141205898	2.9721037722801067	0.7833714218334499	1.3434563533304276																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-047										9.299790086243716	1.3731113166721887	2.23947936306999	0.9837499969388392	2.6396677412058636	0.6502069981846917	1.4328960061835156																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-061										8.415183306931466	1.3757829571032358	1.9366062871980265	0.7742189297031977	1.3747449363029294	0.37001713901967015	0.6600596064125595																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-070										6.830335613859854	1.1646365928542866	2.5355334177225473	1.2680384754905878	1.9700486233076469	0.35853288505931635	1.7884157360178763																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-071-001										9.177489168012851	1.5424394587496189	2.6483539298409378	1.1441962803931525	3.2397358144279713	1.1293226533018874	2.3890734142805514																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-071-004										6.36261925135899	1.2812825849695908	2.933613293226628	1.7530681067708904	3.757008000123897	0.7041482786313557	1.1349204368060568																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-073										10.248474302074408	1.6031466724904815	2.3367331726845872	0.9025453955018614	2.111572167122475	0.5617821014681377	1.3677297373992492																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-075										9.618422993894116	1.5471864661615102	2.3420400453192824	0.8546912742392223	1.8085465604031463	0.5980506618899696	1.193811685981056																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-081										9.349207024073717	1.3530430068833321	2.521155948840369	1.0372008303662816	2.89086330531794	0.6864772102432642	1.4899576026210952																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-085										11.225569713183356	1.782172706623668	2.5927466898175244	0.9634159206497735	2.137640534411583	0.6185286195442627	1.6092636403172926																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-087										10.846510398163609	1.8150188675704009	2.813260280098366	1.250666252659873	4.281900103627957	1.5597954157299916	2.494617551386051																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-095										8.518728103354087	1.5744069342378726	3.6707431644294894	3.2134235048342057	16.360642414551403	8.163623951029459	16.0715800852628																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-100										8.457021550222002	1.677598755832702	3.7229080299240125	2.4359617176077384	9.912724106980853	4.185446630738884	6.897557644974758																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-104										9.087550812487283	1.587697967328952	2.2793066532050195	0.9235949339720209	2.1063845665139778	0.5206788784101392	1.780373085273575																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-107										9.989100680647091	1.5750526598369137	2.5759242370081794	1.0725060974831773	3.141894812088872	0.8023065139355365	1.8217308277775304																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-108										9.527682680176195	1.5100131163952788	2.4385814828293126	0.9738696733317499	2.6676470783900696	0.7331185230506643	1.52671364187332																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-114										6.652994229893055	1.1133463414529299	2.1047564081850543	0.8353735255920517	1.0077715412875448	0.2056850921052972	0.6613406761448802																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-115										9.32398975319679	1.3720476064515252	2.6089261856164305	1.1645852467830053	3.260323875395517	0.8626765519919425	1.8663930067949113																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-116										10.172686294123341	1.6037856602331775	2.6355929485835197	1.1464123040063108	2.842859530511741	0.6234144226073493	1.9781766714757423																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-119										8.745744849000824	1.3173715585633683	2.205797450656057	0.9463838960664088	2.0255169156448463	0.5530672664162436	1.3112818127012007																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-124										9.884317057960658	1.517995533176718	2.3641338429590726	0.9449952942429921	2.0402790798728523	0.5081485379638151	1.6136724134698628																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-126										10.036235270253952	1.3337077917303959	2.345776187031362	0.9463313050448188	2.628535325069267	0.7353936829747699	1.4633337540737628																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-127										9.52491445435459	1.5653392821343421	2.4625317672263587	1.088359032087272	2.9599744586052	0.8455675347041838	1.5821938940041298																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-131										9.500204666259934	1.631123965431276	2.770244307704383	1.3287119925818456	3.480658821886588	1.0052871013054492	2.224835240329589																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-133										6.017469531400875	1.0421245833360258	2.086822458950148	0.9450994849411942	1.3294792745732287	0.2577556337577406	2.221156749246005																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-134										9.846742846470873	1.5068938872117335	2.925226904172029	1.763258851718683	6.750472049925363	2.710155722413302	4.619737810897984																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK-139										7.9440519646363725	1.2838435995665425	2.005207423063903	0.9002492734569321	1.574541456288469	0.34425684354211294	0.6887857497370727																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK006_0016										7.178347047621236	1.1444151172243628	2.653823921725845	1.5095706964950755	3.194631282062251	0.5297536194677109	1.1899734229713643																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK010_0026										8.33830288398837	1.2784209640568176	2.523944168888504	1.2944741071353434	3.7860412670824934	1.0061304130603668	2.2581242281040135																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK011_0029										7.0845546772118055	1.010131987606438	1.6074651385539678	0.5185511968832581	0.9355848941686519	0.30324960543383417	1.653100857392257																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK024_0065										7.479267075645869	1.0669125649340079	1.6240733935022265	0.4510257731136576	0.7810131040729086	0.5046767597333216	2.193893441255472																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK028_0073										7.547810281824507	1.176320689068204	1.892253783679999	0.7305547829231618	1.3185885611358885	0.4340068649924006	1.9252294711772775																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK044_0109										6.763998679018872	1.0986076751329519	1.7714867204227873	0.5704050915963066	0.8846529248189918	0.1745977746203543	0.9301558596871888																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK044_0110										8.012911794770119	1.1550355776577188	2.0410677095180416	1.0035508700180726	1.5768708818869295	0.2771095198824689	0.43334566567326166																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK085-001										8.877478981927792	1.4260036518066537	2.881145392384908	1.5067602040152763	5.677871733721529	1.621255943042928	3.5926608003885003																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK088-001_2										5.613436062357456	1.0727038609599548	2.4501646732218543	0.9880356747137676	1.4058866323460446	0.39777233970854037	0.6722199084457181																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK101-001										8.942417004329476	1.2914049086700203	2.093485959441291	0.8361565908067266	1.6134473958027882	0.5775958604644631	2.5510024400012035																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK106-001										6.594613125275749	1.0578398133885962	1.5411456737646287	0.4682227423204561	1.0416678644903734	0.2576706377637939	1.6847167646969807																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
HK117_001										8.131825129040722	1.2017425894434015	2.078984145996198	1.0789188722412277	1.758657793026901	0.3590256038541229	0.6865798348970169																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
INMR_IV_615										8.250819166087858	1.149109537964286	2.6356680690026013	1.4229663023713919	3.5876663402560407	1.150659831403641	2.350492355623222																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
MESP014_2										5.336760858915377	1.128621469876402	2.6535766087334416	1.1290847288966517	1.6534879006558842	0.47584236375692857	1.8761034533684804																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
NH12-843_Fibroblasts										4.45546594523801	0.7812961017862219	1.3474219019118006	0.47157571479432575	0.7481082480767206	0.28979806241254846	1.459259811321378																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
RGP_7_1_2										5.9830164287271845	0.8604485354015793	1.652048475489481	0.5601579644937088	0.8096457939962436	0.20011971417921762	0.7326605285770185																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
RGP_7_2_2										5.936825832177306	0.952279908372277	1.751241702690555	0.6999536505170992	1.0605427951894135	0.1918487961587286	0.7240232420382787																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
RGP_7_3_2										6.085399572856959	0.9824741185604995	1.8646372416053145	0.7975559243051983	1.2043350863795383	0.21806978593145498	1.0920546686272012																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
RGP_7_4_2										6.433296938873931	1.3758130830851152	3.0865303969304145	1.218489368389802	2.131649144506915	0.6075169910539742	1.1213003116457783																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
RGP_7_5_2										6.048506301870323	0.7944967781096909	1.3355657778009888	0.3775460255610425	0.5889431937824122	0.3866168998010096	0.6710642307333106																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
SWE_36223_1										5.729489586506863	1.0465421863631792	2.231991287650966	1.2915265572276524	2.752808994396205	1.0259556595538624	3.9732694206512305																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
SWE_36326_1										5.542509310013995	1.0884401458519841	2.3973634738571827	1.3940557191729408	3.0670572433399568	0.7265239850218709	1.9576199451944565																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_DLS_FAM1_1										5.841571061505921	1.2491209169358475	3.619039849955457	2.7792096627059113	9.607315845757872	2.380496457920037	4.424871018974896																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM11_32_2										6.1479675715918605	1.017747856013385	2.0313738070360197	0.9521475196128136	1.24813862212656	0.5615406002398359	1.4872552947275741																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM12_36_2										6.2816405197048715	0.8760490151122319	1.552001606146943	0.5050648272114371	0.7450981674871795	0.379441284635644	3.1072136348896375																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM147_459_2										6.32537689936792	1.1483512659522888	2.1615631448409096	0.8838647054354944	1.2905519695538816	0.5169406897627549	2.590256170738755																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM148_462_2										6.612157964600038	1.0008303867156032	2.1024373871559967	1.0651842420112203	2.0114349328095518	0.47413858905834455	1.2534175304003743																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM149_465_2										6.752293632272016	1.1424216683821475	2.4988004270911954	1.428753966793571	3.5212220138027113	0.749105399461759	1.9432895155314767																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM150_468_2										6.194494197141352	1.2482250943796518	2.7185095153080496	1.4887660537146221	3.936715233294963	0.8207415492876069	3.034709288199635																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM1_1_2										6.986267990876971	1.0756922781159342	2.305132144430441	1.2039341958452365	2.2586721788339665	0.7844878315396726	1.9821122344708422																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM27_84_2										5.167405357788485	0.8110333971737176	1.3909308267186917	0.38032155745696233	0.46328936562558987	0.0953634013240959	0.6923734432241517																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM29_90										7.129893510014157	1.102124616309852	1.902425260347846	0.4869583030064589	1.0929614530975431	0.429008351795292	2.0992431038180204																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM2_4_2										6.256674833967449	1.096375677427291	2.211257697797019	1.0800259868376563	2.080485222565866	0.49968582261691935	7.16956259385627																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM31_97_2										5.982713490174583	0.810683881405526	1.1960660877267772	0.24225844618002068	0.40774014330355257	0.20410244719170273	1.6409411698911942																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM39_123										7.585500469287767	1.4557965274713345	2.611343360665377	1.0390596630505313	1.9746928078859818	1.1323195860740936	0.8376915959761083																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM3_7_2										6.703065152589724	1.120814824699735	2.23446440765788	1.0710525590478064	1.786302041061448	0.7775929561225678	1.9327932518267987																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM41_129_2										5.0895349880812315	0.8990948003022321	1.738154366682167	0.6663806417303031	0.9959739668992283	0.5322179668407281	2.0073787230177036																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM42_132_2										4.969497418028757	0.8163796893692353	1.4033270588827957	0.4665372748251659	0.6739478965371649	0.19064842800161808	0.9352825054861988																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM49_153										7.546697911256352	1.0495617787716816	1.7994153183737835	0.633091392182619	1.0209827041203605	0.3860244791172094	0.7826887555001734																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM4_13_2										6.4157036978413835	1.0034671069332153	2.3914264942043113	1.4345992074162748	3.2058905969959466	1.1428492616729915	2.2712806781852786																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM52_162_3										6.389465833140337	1.0533310923387438	1.8470427892656465	0.8312914496236455	1.3761126073669152	0.33230246325125673	1.5382145697105687																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM58_181										7.1336958330488445	1.117159787515211	2.167768042355759	0.6709188541344401	1.0890231370331052	0.40409715413365205	0.8592671520906225																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM61_190										8.509852614855507	1.2740379593748474	2.154541007526067	0.8308550281746879	1.4623800310715478	0.46106365671484023	1.3233072037958296																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
VCGS_FAM67_209										7.2799995896542296	1.0534575931530814	1.618069667190289	0.35970388604949183	0.663939151637794	0.38840045643662663	1.047929432002497																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
