	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
B11-25-1M	0.19973957019190883	0.01778170800027603	0.020801028346328878	0.016496394451345358	0.18630318773548493	0.09077384518551847	0.03231188197828885	0.02933542350237764	0.027977407540801663	0.025825633148628152	0.019066478993888455	0.020422324734191435	0.017930096879816993	0.025161816716751124	0.028780660689468555	0.03176362982919876	0.034498922466148524	0.036989793932227344	0.03626928046959335	0.03375697806844371	0.04011328489938391	0.03546250071135784	0.017069604145074885	0.011238490862199234	0.013589383056169944	0.019012766017381857	0.013320818173636942	0.014332141286852127	0.0134434356755611	0.015508129939155731	0.016852039462457242	0.019717002820468395	0.018053799492377648	0.02256162035404523	0.024184132033267344	0.04109748024668666	0.039078089352165786	0.04200707423773026	0.04460618548979966	0.04216956955554568	0.0483549714612376	0.04139452928342772	0.05347913516443546
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B15-125_1_2	0.23443270547703338	0.14684986951933202	0.14879933871976006	0.1536929818931272	0.15544401731803198	0.11412858371715581	0.10978776563086942	0.11774096599489205	0.11720208832973308	0.1311304910397831	0.12497333823504912	0.15100239740967464	0.15423566340062847	0.15700898145502598	0.15734150067311525	0.15663969176096115	0.154688320639362	0.15087877253354995	0.15439637573959059	0.1490348599581207	0.14235214293642579	0.1387698744105661	0.1405221777829183	0.14637692512143957	0.15501164723845737	0.15256387469118823	0.14477740941650302	0.14250366265639403	0.14143890378741228	0.13809152252618953	0.18064542379634574	0.17743624880689315	0.17610490398708864	0.1750315864728367	0.16994648323490721	0.17193811168796239	0.17282535791430353	0.17256162484523752	0.17336708846121923	0.17454120779754206	0.18040800063681392	0.17690212594466206	0.18991633854511297	0.20843629594917926	0.17636863705615466	0.17636039539774637	0.17534318455804335	0.22161914556013876	0.2686574599650031	0.2970819888546912	0.248994764923938	0.24282112880238738	0.18092912703770883	0.18391450930268952	0.1878232742962632
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B15-26_1_1	0.2412431212297867	0.1535139587033109	0.15533367651904684	0.16041476710203592	0.16218432424291238	0.11783857206157791	0.11264787111500696	0.12057604444696529	0.11989144412527185	0.1359043106727778	0.1295046445719545	0.1574111644694774	0.16054295549334352	0.16350104195797402	0.16373326730454574	0.16291351183114758	0.16062330546325734	0.1569996611553523	0.1609126582450857	0.15537361927865717	0.14831675544703593	0.1445946475921845	0.14645523706891708	0.15219538318547668	0.16108682725501447	0.15836839734804598	0.15045647979034768	0.14828377944782276	0.1472735991902358	0.1439458099738631	0.1882112121852838	0.18494937496733752	0.18364194626613878	0.1824905729978362	0.1774619653431723	0.17938943571971755	0.18016924843350535	0.18005406466160578	0.18090911838768284	0.18214130607659235	0.18834543843560225	0.18456202308925587	0.19797535910723807	0.21605688904200487	0.18405112732679813	0.18396659730064602	0.18305998954763003	0.22952363688969854	0.27619396479021585	0.3042570045713281	0.25662619263739017	0.2508990511402385	0.1889441153790641	0.19207590640293026	0.1960887603916895
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B15-95_CHX_1	0.005041239783853696	0.05085061197365639	5.077799943446511e-07	0.011696204389734694	0.00010917269878409998	0.0011618006270605616	0.0030756234257455516	0.004025172015170049	0.0012389831862009487	0.002406877173193646	0.00041790293534564783	0.0007240942719354725	0.0007243481619326448	0.0009178123397779568	0.0013293680251942966	0.0023449280138835987	0.0009114650898486487	0.0012311125962886067	0.0024464840127525287	0.0017861161301073103	0.0025114798520286443	0.005539118068308626	0.0016992857510743748	0.0015147077231300941	0.001708679680969751	0.0012742738958079018	0.0019077294387528543	0.0007365348817969164	0.0048812890856351305	0.002141562126148566	0.0032185634941535707	0.0038352622972851495	0.00575568623589662	0.0031863194645126857	0.002666352750303763	0.003365311912519175	0.0036532231693125923	0.0028544852382084564	0.0030070731265090236	0.002771463209133106	0.002811577828686333	0.002784411598988894	0.006796635224303155	0.0027318563695742227	0.004419463180778671	0.002878604787939827	0.001884371559013	0.0014776397835429345	0.0015530451127031154	0.0010338400684857096	0.003489971901130787	0.0017300064407322264	0.0004313591051957811	0.00173914648063043	0.000608320433224892
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B15-98_1_2	0.23545451001078	0.14712600745741955	0.14914113396950532	0.1542833755731751	0.15591466846391114	0.11248986136953691	0.10762420575772204	0.11562262107319961	0.11495897596737867	0.13003896032212672	0.12374884653360138	0.15137801309896742	0.15463334152205271	0.15742702131441808	0.15774957057605646	0.1569371496233048	0.1545660093636857	0.15104094912055532	0.15483372525084554	0.14951367836669763	0.14247928215694175	0.13880867155949705	0.14050245836967556	0.14615755329935035	0.15464987217171167	0.1521291496920078	0.14433434359793945	0.14247283117170897	0.1413955166378368	0.13807769429530908	0.18063040882352857	0.17756740039769517	0.1762731714853712	0.17520392068304	0.17023908117327133	0.17224372483435382	0.17291059543279114	0.17288721061132237	0.17362141336812673	0.17470800119327098	0.1810323858408454	0.17730129725684352	0.1899319231560252	0.2081023326238459	0.1766094290906292	0.17661991194163246	0.17578249342110383	0.22080391936058802	0.2666482491038271	0.2945850470274808	0.24797990421335214	0.24185670966772468	0.18135614466221492	0.18451591786653984	0.1884635176424165
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B16-108_CHX-_1	0.0067782096841988255	0.04570681543700709	0.00016703083441309938	7.58441570471959e-05	2.0263706081311883e-06	0.002378959093946015	0.00012766134831226488	3.763259700815064e-05	0.0001609517225887058	0.0002891920339318653	0.0007135719355776255	0.0003378249285270138	5.789630308946252e-07	0.0028894597464373508	0.002910881378580452	0.0015264360309536797	0.0012039536227453733	0.00011738475451388528	0.004084584182961581	0.0010422781963680492	0.006136718645967581	0.004457002152584549	0.0036230059065808415	0.00206602957574747	0.00047388124078725076	0.0016594527873017195	0.0020700823169637326	0.0001786100950309919	0.002216270482264625	0.0015128303997276559	0.0007047427493564826	0.00019105780019522633	0.0017085199041700391	0.001927223189090484	0.001322785784836495	0.027030770727165986	0.00012881927437405412	0.0007225458625564924	0.0012320333297437625	0.001698967014160278	0.0009691841137176027	0.00013345097862121113	0.003440198329575863	0.03006482649056927	0.0003143769257757815	0.0012496917021860485	0.000520921987047439	0.0008476018772297314	0.00011883216209112183	0.0008228512076589861	0.0006465569647515727	0.0020312917938937925	0.0006073322194084619	0.00040122138040997533	0.00037922078523597953
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B16-108_CHX_1	0.006663344622787272	0.045470739793997114	0.00019303831958592855	6.0940929358331465e-05	2.8180776581887382e-06	0.0024203764486768527	0.00014372196056762566	4.297568428737826e-05	0.0001405516232021633	0.0002957220242561808	0.0007355182687872607	0.0003191472947898746	0.0	0.0028346338644305974	0.002910017441787146	0.0015376136222492304	0.0011689738385874159	0.00012047281988756856	0.004029851051209896	0.0010338822408479933	0.006074718651933099	0.004451505920816386	0.0035412668372214236	0.0020082325911667497	0.00045793761945567003	0.0015936229157057313	0.0020800935714505625	0.00017683437305134332	0.0021352222156388796	0.001524227753372834	0.0006677082751370941	0.00018845894339137187	0.001677989115597757	0.0019115373015201487	0.00136500636568517	0.02674707957328386	0.00011818313179029022	0.0006805657544525803	0.0011959217061938458	0.0017403390837851828	0.0009488115215414208	0.00013121674095941313	0.0034047662006529062	0.029458774799875978	0.0003124543603516764	0.0012020862510711337	0.0005421276894940585	0.0008292193509220363	0.00010620630174298808	0.0007931127309264931	0.000629840356605183	0.0019624388292211825	0.0006446352643106739	0.0003959399109755177	0.0003696965627836351
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B16-50_1_2	0.20494604086224993	0.11960026272562566	0.12141963333605298	0.12589082679350377	0.1269665400725719	0.0894654917608456	0.08722712019133155	0.0955516425572929	0.09543047450952169	0.1060650518320373	0.10028505846927148	0.12551159855238775	0.1288774804290248	0.13140582286095315	0.13188818268471414	0.1310122579424291	0.12894731392220593	0.1254732132548114	0.1285870470931457	0.12365985479942612	0.117134354211442	0.11396502355733461	0.11555778217002188	0.12087252722722341	0.1287253266591136	0.1265031416608667	0.1192483204189314	0.11738593977627995	0.11638884698622369	0.1137411864003832	0.14717015585476007	0.1442584229205327	0.14336399923965662	0.14242425315923254	0.13777130763012493	0.13966883625609935	0.1402524777686462	0.14004436470949716	0.14066454162576128	0.14168013335440857	0.14735237039988164	0.14399943778025834	0.15401152581918595	0.17305155836399863	0.14303703050006025	0.1430171441410749	0.14174626705987148	0.1819185621041418	0.2265218154144274	0.254000601271001	0.2097520651081983	0.20215270113500516	0.14696528010986445	0.14996025826775145	0.15398747719901762
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B16-57_1_2	0.20257950154764326	0.11821680843632044	0.11991166474040474	0.12411393191411166	0.12549376348677835	0.08778727930599517	0.08558908090337282	0.09429236564183581	0.0941307846910349	0.10470387489254285	0.09901366802800748	0.1247085265640013	0.12818949172352145	0.13069050910228505	0.13102762043848837	0.13005813473368297	0.1283127117291682	0.12466725948663848	0.12769893660670148	0.12296135988016134	0.11655508203941478	0.11309445980535517	0.114644009499007	0.11999710502733903	0.12776752132682556	0.1256094275486826	0.1182330827766889	0.11663529128837351	0.11562395727976353	0.1129648463088494	0.14553851978271615	0.1425341603054145	0.14190352961613759	0.14080733654703506	0.13619646718479206	0.1382092543525026	0.1387445639053358	0.13843883879698587	0.13898344797288678	0.14009882151456637	0.14566813327922193	0.14230341340804775	0.1517285813871392	0.1707759531090686	0.14127406137974416	0.14133392770324232	0.1400935904765908	0.1786213476195383	0.222381305190938	0.2499965358904073	0.20654288465379922	0.19832724889994757	0.1450293654197608	0.1480808042388426	0.15224761659960398
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B17-28_1	0.07451122064855813	0.0581286261333954	0.010376636762672968	3.940017920914556e-05	3.4261025399257004e-06	6.372550724261803e-05	0.0	0.0005385833192763201	0.00023640107525487337	5.1391538098885514e-06	0.0002915613261476771	7.160554308444714e-05	0.00035408769750132113	2.038531011255792e-05	0.0007653913074194015	0.0014627744794212779	0.0014019611593375967	0.0008880457783487415	0.0045215988270669435	0.0008907866603806822	0.0013459443828098116	0.012097225458223657	0.0011684722712416603	0.0013435461110318635	0.0009699296290529658	0.0010672309411868556	0.0009113432756202363	0.01215598311678338	0.014380722801084135	0.011401726642618739	0.01125406162314794	0.011547507305692577	0.0017834576771583236	0.012014313776757454	0.0007602521536095129	0.0013473148238257817	0.012052514820077626	0.0011143398511108342	0.0013975072260356933	0.0011321555843184477	0.0014341665232128983	0.0011037189332370645	0.0013987063619246673	0.0011676157456066787	0.00122842906569036	0.002279728630066561	0.0011042328486180533	0.00043511502257056393	0.005787201105315497	0.0076121146232069215	0.0034744105857386527	0.0037719675913311995	0.001324702547062272	0.001378149746685113	0.0012611483449466504
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B17-54_1	0.03487078373988868	0.07427514430359188	0.002120245887899278	0.0006484836738082973	0.000679640462696481	0.0019560126447768188	4.224649340770666e-06	0.0007535718261599677	0.0	0.0018445875184139923	0.0014120890421525953	0.00014786272692697333	0.0003503818547001672	0.0003683366143984425	0.002344944424711518	0.002160644097220398	0.00018905305799948733	0.00023763652541835002	0.0007826162903777661	0.0010242134245530884	0.0011665312992203004	0.0020191183443045804	0.004149397774388189	6.231357777636733e-05	2.4819814877027665e-05	0.001083886596491474	0.0034837514626330107	1.0561623351926665e-06	0.0011345823885807222	0.00016370516195486333	0.0001211946279633585	0.0	2.6404058379816663e-06	3.9606087569724995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1617785687119334e-05	3.538143822895433e-05	0.0	0.0	8.7133392653395e-06	0.0	0.0	0.00042035260940668134	1.34660697737065e-05	8.977379849137667e-06	5.650468493280766e-05	2.3763652541835e-06
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B18-23_CHX_1	0.005065101026748508	0.05102733303453266	1.7948621639789183e-06	0.011554126036920291	0.00011965747759859457	0.0012629846760531655	0.0031410087869631073	0.00405937992753232	0.0012504206409053131	0.002484089234946823	0.0004226900396170353	0.000758329264281093	0.0007409789300292968	0.0009402086302309568	0.00134943720361815	0.0024299442263334588	0.0009360206185150059	0.001233070306653517	0.0025175933286744295	0.001861571207740135	0.0025113113111005034	0.0054632612834578315	0.001763751219803284	0.0016210596777669597	0.0017499906098794454	0.0013347791626123224	0.001926784533031369	0.000747260947603223	0.004943947830679931	0.0021535354530807056	0.003297760082617266	0.003969636819333375	0.005779755311706114	0.003275324305567529	0.0027628911577515488	0.0034984855012889083	0.003747971342081978	0.002980069479592998	0.003050069103988175	0.002840070230802642	0.002872976037142255	0.0028945143831100024	0.006904236457438906	0.0028601128583004066	0.004476984524351415	0.0029402833682914647	0.0019429382925071792	0.0015250345519940876	0.001541786598857891	0.0010305500258178957	0.0034554088093534142	0.0017317428445456596	0.000418202884207088	0.001769434949989217	0.0006264068952286424
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B18-37_1	0.03461942184915318	0.07271924538972331	0.002094817681134132	0.0006449617048943118	0.0006875605660518735	0.002095565029575493	7.47348441360732e-06	0.0007645374555120287	0.0	0.0018773392846981587	0.0014083781377442995	0.00016628502820276286	0.0003826424019766948	0.00037330054645968563	0.002508475043427297	0.002326869372176639	0.00019916835962263506	0.00024027252389747535	0.000840393322310143	0.0009468904752040475	0.001162874174757299	0.0022315824459031458	0.003947120793046707	6.240359485362112e-05	2.3541475902863057e-05	0.0010507719085531893	0.0034198664676667093	1.121022662041098e-06	0.001047408840567066	0.0001767479063818131	0.00010462878179050248	0.0	7.47348441360732e-07	3.363067986123294e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307859772381281e-05	2.5409847006264887e-05	0.0	0.0	7.47348441360732e-06	0.0	7.47348441360732e-07	0.00041216266541044364	1.494696882721464e-05	1.121022662041098e-05	6.165624641226038e-05	5.978787530885856e-06
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B18_65_CHX_1	0.00025583322597474745	0.07057951403260473	0.0027766026707973577	0.0009532833301201898	0.00035126308010818494	0.002818226330578964	0.0019136731387396784	0.0006507503882929091	0.0007796822124944683	0.0004385712445281385	6.14202784582231e-05	0.0016096173800911194	2.4365069140452134e-05	1.5228168212782584e-06	0.00015685013259166062	0.0017091080790812988	0.0012040405000240098	0.00016852506155479394	0.0009304410778010159	0.0007070946106802047	0.01272516496420822	0.005153212123205627	0.0038527265578339937	9.99983045972723e-05	0.0004101453305309443	0.0004441549062061587	0.0012263751467360908	0.000494915466915434	0.0022994534001301702	0.001552765552096731	0.0022248353758875356	0.0020446353853696086	0.0019172263779893275	0.0022446319945641532	9.492224852634478e-05	0.0040009473951050775	0.00018984449705268956	0.007512055379365649	0.00025532562036765464	0.0011329757150310244	0.0004583678632047558	5.685182799438832e-05	0.002924823508068442	0.0004101453305309443	0.0010766314926437287	0.0022644286132407704	0.0003669988539280603	0.00030456336425565173	0.0006314613752233845	0.0011639396570636822	0.00038831828942595593	0.0063476081166948745	0.00033400448946703135	0.0003370501231095879	0.0032375085620375776
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B19-03_CHX_1	0.00027631713979191734	0.07029968564872698	0.002759487169388615	0.0009836890176592257	0.0003840808243107651	0.002765934569317093	0.0019480358355330174	0.0006797401638881167	0.0008068460481923986	0.0004720417804778588	7.414509917749781e-05	0.0015915867252014441	2.3486956882312974e-05	4.605285663198622e-06	0.00020309309774705923	0.0017191531380720457	0.0011821768297430864	0.00018559301222690448	0.000996123288949862	0.0007902670198048836	0.012717496358922997	0.005310354898234332	0.0037961369721746245	9.671099892717107e-05	0.00046697596624834035	0.0005134893514466464	0.0012687562002112204	0.0004969103230591314	0.002320142917119466	0.0015257311402177036	0.0021663263759686318	0.002160800033172794	0.002067773262776181	0.00227270847478852	0.00010500051312092859	0.004025480198201916	0.00018513248366058463	0.0073504964470313214	0.00027493555409295774	0.0011411897873406186	0.0004448705950649869	5.8487127922622505e-05	0.002821658525841796	0.00044855482359554586	0.001113558073361427	0.0023459325168333784	0.0003831597671781254	0.00032144893929126386	0.0007073718778673084	0.0012415850147983487	0.00040434408122883903	0.006346544172454022	0.0003822387100454857	0.0003633570388263713	0.0032494895639529476
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BON_B19-45_CHX_1	0.004938534019448635	0.04978952764372494	1.801727113990746e-06	0.011676392850069363	0.00013512953354930595	0.0011585105342960499	0.003180648931898331	0.004019052615608691	0.0012852320079800657	0.0025251205502580306	0.00043031249239145657	0.0007963633843839097	0.0007609294178087585	0.0009278894637052344	0.0012561040863038819	0.0025025989613331467	0.0009666265966560354	0.0012534014956328957	0.0025386335036129614	0.0017470747248663602	0.0025542484719342146	0.005345424059358212	0.001781607827884516	0.0016644955654751177	0.001849773170363833	0.0013618054103246722	0.002019135519078963	0.000709880482912354	0.005002495331995307	0.002224532410073908	0.00324250822947868	0.0038923311419246753	0.005820779729599437	0.003281245362429481	0.00273291974407163	0.0034839396627534395	0.0037587030476370284	0.002942820952851552	0.0030713441536495585	0.002858440066346319	0.0028746556103722357	0.002767452847089786	0.006891906498866936	0.002746432697426561	0.004540652615109012	0.003035309611369744	0.0019263465727084395	0.0015509867572937007	0.0016152483576927041	0.0010888437525550742	0.003555107883756074	0.0018329570506332524	0.0004306127802437883	0.0017864124335218248	0.0006158903851325034
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
