Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
1179-1	1996.0	2327.5	2149.0	1613.5	1588.0	1677.5	1865.0	2157.5	2352.0	2601.0	3358.5	4816.0	5765.0	7051.5	11054.5	19131.0	33647.5	42804.0	59631.0	105527.5	175789.0	216981.0	281577.0	440803.5	636673.0	737912.0	876267.0	1164311.0	1481657.0	1649314.0	1893853.0	2319061.0	2764472.5	3029215.0	3277394.0	3785705.0	4364489.5	4683142.0	5041019.0	5735440.0	6275644.5	6798004.5	7116704.0	7276211.0	7587228.0	7745576.0	7752414.0	7801026.0	7805304.0	7778619.0	7796268.0	7917310.5	7855516.0	7536498.5	7400318.0	7326736.5	7137997.5	6853509.5	6684179.0	6344096.0	5752898.5	5237067.0	4972350.0	4661044.5	4004105.5	3371922.0	2761239.5	2437107.0	2229015.0	1740704.0	1308487.5	1156490.0	989738.5	714367.0	520233.0	434719.0	379972.5	285579.0	200614.0	155296.0	132760.0	94274.5	63545.0	48765.0	36889.0	18217.0	8289.0	5157.0	3731.0	1784.5	1331.0	862.0	326.0	249.0	133.0	77.5	61.0	50.5	40.0	59.5	79.0
1211-1	2173.0	2924.5	2837.0	1989.0	1980.0	2084.0	2308.5	2706.5	2984.0	3371.5	4284.0	5880.0	6951.0	8308.5	12688.5	21184.0	35629.0	44601.0	61702.0	110457.0	189865.0	237619.0	313339.0	518635.0	783026.0	917841.0	1111580.5	1539976.5	2073943.5	2373254.0	2912934.0	3768106.0	4765784.0	5447970.0	5986571.5	7094118.5	8445499.0	9227934.0	10259123.0	12471118.5	14103573.0	15567158.5	16579096.0	17090364.0	18216547.0	18601977.0	18372492.0	18731815.0	19047357.5	18793698.0	18583819.0	18782373.5	18000237.0	16578938.5	16138331.0	15892893.5	15372835.0	14464865.5	13831517.0	12885417.5	11395130.5	10276911.5	9702880.0	9115872.5	7842748.0	6556980.0	5289373.0	4621417.0	4275180.0	3357552.0	2501074.0	2215987.0	1927706.0	1393514.0	989353.5	831104.0	716692.5	531340.0	376163.0	291927.0	251263.5	174775.5	109593.5	80236.0	58780.0	27513.0	13203.5	8705.0	6265.0	2950.5	1949.0	1232.5	643.0	472.5	259.0	179.5	143.0	126.5	118.0	173.0	220.0
1258-1	2087.0	3110.5	3066.0	1989.5	1981.0	2066.0	2319.5	2747.5	3007.0	3265.0	4263.5	5916.0	6828.0	8456.0	13092.5	21435.5	36152.0	45534.0	63967.5	115381.0	197946.0	247531.0	329368.5	545703.0	822235.0	964270.0	1169532.0	1623233.0	2182787.5	2493903.0	2987047.0	3839766.0	4842753.0	5486165.0	6009882.0	7150136.0	8550603.5	9334534.0	10252208.5	12120440.5	13591366.0	14781984.5	15452235.0	16003703.5	17321822.0	18306483.5	18524495.0	18766459.5	19032275.0	19077465.5	19098805.0	19616368.0	19717171.0	18934610.0	18568809.0	18431436.0	18090413.5	17441268.0	16995772.0	16097651.5	14509883.5	13037665.0	12255094.0	11476898.5	9839938.0	8166634.5	6494077.0	5636058.0	5217356.5	4085548.5	3033839.0	2695236.0	2350935.5	1701573.0	1175661.0	954811.0	829531.5	625913.5	450332.5	353090.0	302133.5	214356.0	147043.0	116551.0	86495.0	42127.0	20020.0	12225.0	8733.0	4147.5	3014.0	1891.5	809.0	595.5	298.5	169.0	123.0	101.5	91.0	131.0	160.0
126BG_CB_M1	6154.0	4055.0	1773.0	1622.0	1654.0	1666.0	1738.0	1840.5	1883.0	2044.5	2345.5	2787.0	3089.0	3492.0	4758.0	6994.5	10660.5	12953.0	17201.0	29005.0	46698.5	56836.0	72217.5	109099.0	155513.5	180428.0	218357.0	304166.0	414648.5	477251.0	595876.5	803481.5	1058608.0	1224755.0	1393454.0	1765940.0	2189294.5	2408862.0	2749186.0	3448828.5	4019275.0	4559138.0	4887873.0	5083085.0	5394013.5	5558203.5	5606677.0	5734564.0	5841771.5	5800228.5	5779365.0	5780719.5	5632314.0	5344109.5	5205665.0	5145115.5	5018776.0	4799652.0	4646318.0	4398637.5	3993507.0	3641633.0	3447209.0	3277304.5	2891087.5	2476638.5	2032581.5	1786661.0	1699548.0	1355912.5	1032691.0	965992.0	884397.5	715684.5	625767.0	622968.0	523164.5	390616.0	305700.0	253529.0	283253.0	237113.5	122420.0	83590.0	68020.5	49532.0	35522.5	24432.0	16643.0	6893.5	6861.0	4972.5	1156.0	828.5	434.0	303.5	240.0	182.5	96.0	51.0	35.0
146BO_JB_M1	2510.0	2001.0	1348.0	1239.0	1274.0	1316.5	1443.5	1595.5	1663.0	1824.0	2168.5	2668.5	2985.0	3374.5	4622.0	6813.0	10167.5	12189.0	16282.5	27484.0	44772.5	54953.0	71502.5	112515.5	167184.0	197389.0	243127.0	343982.5	466357.5	533615.0	646903.5	854924.0	1106027.5	1262399.0	1390086.0	1669995.5	2000666.5	2179115.0	2399352.0	2852723.5	3246506.5	3647697.0	3888239.0	4029961.0	4301858.5	4494076.0	4556118.0	4665898.0	4821986.0	4926508.5	4984723.0	5062158.0	5088952.0	4987876.5	4937442.0	4896221.5	4820122.0	4685338.5	4585434.0	4357937.5	3994534.5	3674510.0	3490392.0	3307183.5	2896291.5	2457903.0	2019907.5	1792617.0	1685891.0	1338335.0	1004816.0	912127.0	813801.5	636602.0	516973.5	476219.0	407735.0	312923.0	250243.5	213892.0	222015.5	182478.5	107958.0	81098.0	67433.5	46479.5	29433.5	19677.0	14367.5	7100.0	6794.5	4831.5	1216.0	844.5	371.0	241.0	213.0	177.0	102.5	56.0	48.0
149BP_AB_M1	249.0	435.0	1082.5	2219.5	2895.0	3425.0	4139.0	4283.0	4243.0	4458.5	5124.0	6527.0	7480.0	8460.5	11646.0	17701.0	27995.0	34439.0	46880.0	82817.0	139873.5	173434.0	226998.0	359383.0	529504.0	620804.0	745760.0	1012493.0	1311538.0	1468806.0	1746957.5	2204372.5	2770364.0	3157092.0	3474686.5	4219226.5	5114261.0	5582350.0	6101372.5	7256235.0	8354192.5	9398294.5	9980279.0	10276031.5	10862725.5	11262990.5	11372314.0	11633436.0	11924487.5	12000494.0	12046571.0	12277443.0	12192016.5	11770320.0	11664922.0	11590704.0	11283824.5	10711015.5	10370868.0	9730350.0	8756986.0	8029470.5	7634801.0	7215261.5	6263586.0	5332284.0	4405649.0	3878180.0	3646833.5	2838143.5	2087494.5	1914189.0	1746606.0	1388260.0	1108924.5	1020352.0	868694.0	668592.5	541102.0	462055.0	525027.5	434588.5	210011.0	138845.0	104602.0	62974.0	42266.0	28943.0	17402.5	4385.0	4031.5	2826.5	498.0	382.5	214.5	140.5	119.0	102.0	88.5	133.5	175.0
153BR_JB_M1	13505.0	8642.0	3139.5	2338.5	2177.0	2131.5	2122.0	2325.5	2493.0	2595.5	2888.0	3471.5	3865.0	4381.0	5984.0	8786.0	13569.5	16638.0	22383.5	40782.5	67006.0	80576.0	103897.0	170250.0	258441.5	303601.0	376746.5	544914.0	722332.0	804728.0	951549.0	1189221.5	1449986.5	1619900.0	1771382.0	2118492.0	2532571.5	2751023.0	2985826.0	3458876.0	3915052.0	4356783.0	4580585.0	4734817.0	5043500.0	5281065.0	5364179.0	5430844.0	5526093.0	5629488.5	5704300.0	5778086.0	5823813.5	5730990.5	5666226.0	5662377.0	5596342.5	5415760.0	5297363.0	5065634.0	4694062.0	4444546.0	4334873.0	4068002.0	3494163.5	2968482.5	2484162.5	2218556.0	2056763.0	1599890.0	1213784.5	1122759.0	1009410.5	815137.5	697556.0	660899.0	561131.0	432327.0	357232.0	311173.0	341340.0	291271.5	171004.0	130972.0	111657.5	81050.5	52764.0	35770.0	26943.0	14075.5	12522.0	8637.0	2265.0	1595.5	718.5	423.5	336.0	300.5	192.5	100.0	80.0
163BV_JE_M1	4572.0	3311.0	1819.0	1543.0	1498.0	1558.5	1665.5	1730.0	1748.0	1864.5	2120.5	2514.5	2769.0	3055.0	4051.0	5976.5	9113.0	11034.0	14685.0	25110.5	40966.0	50047.0	64944.0	104057.5	158916.0	189558.0	235243.0	338374.5	464907.5	533994.0	644991.0	848555.5	1102769.5	1264416.0	1411740.0	1721296.0	2080173.5	2276819.0	2506166.5	2991997.5	3420316.5	3813812.5	4035473.0	4179333.0	4510521.5	4823333.0	4948816.0	5028999.0	5160460.0	5235559.5	5259381.0	5362497.0	5368482.0	5228552.5	5185754.0	5184065.0	5113576.5	4886790.0	4728803.0	4471015.0	4076644.5	3809206.5	3678351.0	3459253.5	2970512.0	2515170.0	2099658.5	1869845.0	1728442.5	1339621.0	999725.5	907249.0	807743.0	635102.0	525451.0	488935.0	412250.5	312786.5	256718.5	223430.0	241010.0	202250.0	117071.5	88233.0	73169.0	49926.0	31167.0	20587.0	14748.0	6957.0	6567.5	4689.5	1249.0	879.0	434.0	293.0	227.0	176.5	110.0	73.0	52.0
164BW_KC_M1	2713.0	2217.0	1566.5	1498.5	1585.0	1622.5	1710.0	1905.5	2051.0	2125.0	2408.5	2839.5	3061.0	3527.0	4750.0	6853.0	10519.5	12840.0	17566.5	30974.5	51092.0	62528.0	83077.0	134224.5	204177.0	243531.0	302782.5	431729.5	576612.5	651800.0	791897.0	1031194.0	1308453.5	1486513.0	1634708.5	1973954.0	2386896.5	2608789.0	2867081.0	3409916.0	3908058.5	4367301.5	4612945.0	4766925.0	5130503.5	5463775.5	5587449.0	5668217.0	5816823.5	5926906.0	5969150.0	6089206.0	6126628.5	5971381.0	5898767.0	5907007.0	5839123.5	5615853.5	5468707.0	5183374.0	4757026.5	4457520.5	4299029.0	4042816.0	3495767.0	2948530.5	2415003.0	2137876.0	1983961.5	1532587.5	1131918.5	1028709.0	915075.5	718575.0	587870.5	540033.0	456598.0	348375.5	281130.5	238673.0	253469.0	211596.0	123425.0	91923.0	76348.5	52253.5	32630.5	21528.0	15479.5	7405.5	7248.0	5160.5	1205.0	866.0	419.0	255.0	199.0	165.0	98.0	52.5	40.0
167BZ_SP_M1	27398.0	18077.0	6806.0	4372.0	3888.0	3767.5	3529.5	3438.0	3464.0	3579.5	4060.0	4950.5	5476.0	6193.5	8329.0	11770.0	16651.5	19510.0	24716.0	39573.0	60706.5	72189.0	91352.0	139768.5	201045.5	233069.0	283208.5	401804.5	555814.5	641368.0	799359.0	1063582.5	1378443.0	1587071.0	1754289.5	2121735.5	2569451.5	2816940.0	3093382.5	3725311.0	4280766.0	4770568.0	5060401.0	5248446.5	5677014.5	6007979.5	6098422.0	6173028.0	6288813.0	6334440.0	6338888.0	6422184.5	6297026.5	5937970.0	5787368.0	5808131.0	5751534.0	5510393.5	5346613.0	5026358.0	4575707.5	4270120.5	4094929.0	3871328.5	3358516.0	2846638.0	2351926.5	2079881.0	1935154.5	1538991.0	1176721.0	1065888.0	923022.0	694033.0	551997.5	496085.0	428049.5	325385.0	249555.0	208354.0	197106.5	153508.0	99082.0	77007.0	62965.0	40163.5	22938.5	14473.0	10589.0	5049.5	5212.0	3758.0	486.0	290.0	65.0	29.5	23.0	20.5	17.0	12.5	9.0
